data,ano,mes,nome_mes,trimestre,numero_pedido,sku,produto,categoria,subcategoria,unidade,cliente,segmento,porte,cidade,estado,regiao,vendedor,equipe,regional,canal,quantidade,quantidade_dev,preco_unitario,desconto_pct,receita_bruta,receita_liquida,custo_total,margem_bruta,meta_quantidade,meta_receita
2024-07-09,2024,7,July,3,PED-2024-02217,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,10.061,0.0,36.1792,0,364.0,364.0,225.68,138.32,9.145,403.27
2024-07-10,2024,7,July,3,PED-2024-01161,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,Televendas,20.242,0.0,30.5948,7,619.3,575.95,359.19,216.76,19.724,632.0
2024-07-10,2024,7,July,3,PED-2024-04126,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,29.658,0.0,33.3718,10,989.74,890.77,613.64,277.13,28.54,909.85
2024-07-10,2024,7,July,3,PED-2024-05548,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,7.525,0.0,35.8733,7,269.95,251.05,167.37,83.68,7.091,267.95
2024-07-10,2024,7,July,3,PED-2024-06343,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Direto,28.451,0.0,58.6855,2,1669.66,1636.27,701.26,935.01,27.71,1728.62
2024-07-10,2024,7,July,3,PED-2024-07094,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sul,Sul,Sul,Televendas,19.436,0.0,10.0978,0,196.26,196.26,102.06,94.2,20.261,194.3
2024-07-10,2024,7,July,3,PED-2024-02563,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,Direto,11.537,0.0,40.2363,3,464.21,450.28,241.39,208.89,10.97,415.71
2024-07-10,2024,7,July,3,PED-2024-03110,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Televendas,8.208,0.0,48.278,5,396.27,376.46,190.21,186.25,8.215,361.62
2024-07-10,2024,7,July,3,PED-2024-05766,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,11.917,0.0,34.2674,2,408.36,400.19,253.18,147.01,12.217,411.84
2024-07-10,2024,7,July,3,PED-2024-02642,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,8.008,0.0,66.1436,5,529.68,503.2,233.06,270.14,8.511,517.88
2024-07-10,2024,7,July,3,PED-2024-05297,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Distribuidor,41.778,0.0,9.5233,5,397.86,377.97,206.89,171.08,39.394,348.73
2024-07-10,2024,7,July,3,PED-2024-06447,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,7.539,0.0,9.6008,5,72.38,68.76,37.64,31.12,7.062,79.0
2024-07-10,2024,7,July,3,PED-2024-00385,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,13.633,0.0,9.253,0,126.15,126.15,65.6,60.55,13.832,122.66
2024-07-10,2024,7,July,3,PED-2024-03534,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,38.795,0.0,39.0749,0,1515.91,1515.91,985.34,530.57,37.122,1519.41
2024-07-10,2024,7,July,3,PED-2024-02088,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sul,Sul,Sul,Direto,4.325,0.0,29.2668,2,126.58,124.05,56.96,67.09,4.941,117.03
2024-07-10,2024,7,July,3,PED-2024-03317,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,9.243,0.0,44.3835,7,410.24,381.52,213.32,168.2,8.452,359.49
2024-07-11,2024,7,July,3,PED-2024-04380,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Televendas,43.725,0.0,41.763,0,1826.09,1826.09,949.57,876.52,40.55,1789.11
2024-07-11,2024,7,July,3,PED-2024-01426,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Direto,10.303,0.0,45.2644,3,466.36,452.37,242.51,209.86,9.954,465.88
2024-07-11,2024,7,July,3,PED-2024-05610,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,Distribuidor,7.298,0.0,23.7504,3,173.33,168.13,95.33,72.8,7.228,184.52
2024-07-11,2024,7,July,3,PED-2024-01003,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,7.006,0.0,37.6819,7,264.0,245.52,171.6,73.92,7.316,260.73
2024-07-11,2024,7,July,3,PED-2024-04132,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,29.628,0.0,36.4897,2,1081.12,1059.5,702.73,356.77,28.858,1036.47
2024-07-11,2024,7,July,3,PED-2024-02040,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,13.478,0.0,62.316,3,839.89,814.69,369.55,445.14,14.883,901.24
2024-07-11,2024,7,July,3,PED-2024-02818,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,8.978,0.0,70.7096,0,634.83,634.83,279.33,355.5,9.182,642.46
2024-07-11,2024,7,July,3,PED-2024-07493,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,Televendas,24.725,0.0,43.9725,0,1087.22,1087.22,565.35,521.87,25.435,1068.04
2024-07-12,2024,7,July,3,PED-2024-00026,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,Distribuidor,17.226,0.0,63.8546,0,1099.96,1099.96,461.98,637.98,17.087,1163.84
2024-07-12,2024,7,July,3,PED-2024-05424,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,18.935,0.0,27.2453,0,515.89,515.89,232.15,283.74,20.383,577.2
2024-07-12,2024,7,July,3,PED-2024-02120,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,Direto,15.034,0.0,45.9999,3,691.56,670.81,331.95,338.86,14.273,684.16
2024-07-12,2024,7,July,3,PED-2024-00010,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,16.178,0.0,65.2969,0,1056.37,1056.37,443.68,612.69,14.743,1036.65
2024-07-12,2024,7,July,3,PED-2024-03283,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,E-commerce,31.192,0.0,33.667,2,1050.14,1029.14,609.08,420.06,30.523,1109.44
2024-07-12,2024,7,July,3,PED-2024-06593,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,26.2,0.0,60.9491,0,1596.87,1596.87,670.69,926.18,27.212,1557.86
2024-07-12,2024,7,July,3,PED-2024-00437,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,19.384,0.0,38.3125,3,742.65,720.37,482.72,237.65,19.118,813.57
2024-07-12,2024,7,July,3,PED-2024-07582,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,8.671,0.0,75.9618,0,658.67,658.67,316.16,342.51,9.851,740.67
2024-07-12,2024,7,July,3,PED-2024-02323,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,6.674,0.0,71.359,3,476.25,461.96,209.55,252.41,6.373,471.42
2024-07-13,2024,7,July,3,PED-2024-01269,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Direto,15.388,0.0,37.0915,5,570.76,542.22,353.87,188.35,14.661,581.3
2024-07-13,2024,7,July,3,PED-2024-00689,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,16.728,0.0,19.33,3,323.35,313.65,122.87,190.78,17.558,314.76
2024-07-13,2024,7,July,3,PED-2024-07029,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,14.162,0.0,64.7956,3,917.64,890.11,385.41,504.7,14.07,824.13
2024-07-13,2024,7,July,3,PED-2024-06779,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,17.146,0.0,62.7839,3,1076.49,1044.2,452.13,592.07,17.382,1016.26
2024-07-13,2024,7,July,3,PED-2024-03539,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,9.11,0.0,70.886,3,645.77,626.4,309.97,316.43,9.081,661.64
2024-07-13,2024,7,July,3,PED-2024-02532,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,23.77,0.0,59.738,0,1419.97,1419.97,709.99,709.98,21.829,1357.27
2024-07-13,2024,7,July,3,PED-2024-04294,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Televendas,9.65,0.0,22.8318,2,220.33,215.92,121.18,94.74,10.767,242.08
2024-07-13,2024,7,July,3,PED-2024-05245,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,28.375,0.0,42.9196,0,1217.84,1217.84,633.28,584.56,27.908,1295.09
2024-07-13,2024,7,July,3,PED-2024-07636,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,22.266,0.0,28.0824,7,625.28,581.51,281.38,300.13,22.201,531.69
2024-07-13,2024,7,July,3,PED-2024-02065,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,5.824,0.116,22.2885,5,129.81,123.32,71.4,51.92,6.542,121.55
2024-07-13,2024,7,July,3,PED-2024-03786,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,11.898,0.0,9.6065,7,114.3,106.3,59.44,46.86,11.836,116.48
2024-07-13,2024,7,July,3,PED-2024-03946,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,14.03,0.0,43.7236,2,613.44,601.17,294.45,306.72,15.896,547.24
2024-07-13,2024,7,July,3,PED-2024-03005,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,26.569,0.0,40.1217,5,1065.99,1012.69,692.89,319.8,28.181,1136.75
2024-07-15,2024,7,July,3,PED-2024-00558,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,9.841,0.0,73.4221,5,722.55,686.42,346.82,339.6,9.682,629.28
2024-07-15,2024,7,July,3,PED-2024-06782,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sudeste,Sudeste,Sudeste,Televendas,18.677,0.0,59.6657,0,1114.38,1114.38,468.04,646.34,20.152,1273.57
2024-07-15,2024,7,July,3,PED-2024-00634,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,11.48,0.0,34.2661,5,393.37,373.7,228.15,145.55,10.76,361.38
2024-07-15,2024,7,July,3,PED-2024-01519,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,9.243,0.0,69.9728,0,646.76,646.76,310.44,336.32,10.524,600.79
2024-07-15,2024,7,July,3,PED-2024-03638,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,9.773,0.0,68.1212,2,665.75,652.43,292.93,359.5,10.036,735.09
2024-07-15,2024,7,July,3,PED-2024-05151,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,Direto,16.658,0.0,23.1757,3,386.06,374.48,212.33,162.15,19.081,373.09
2024-07-15,2024,7,July,3,PED-2024-05078,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,E-commerce,27.056,0.0,68.1398,2,1843.59,1806.72,811.18,995.54,27.611,2024.12
2024-07-15,2024,7,July,3,PED-2024-06217,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,9.388,0.0,65.5659,5,615.53,584.75,270.83,313.92,10.793,601.06
2024-07-15,2024,7,July,3,PED-2024-06044,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,12.535,0.0,19.2263,0,241.0,241.0,91.58,149.42,14.256,254.4
2024-07-15,2024,7,July,3,PED-2024-06185,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,18.98,0.0,30.7687,3,583.99,566.47,338.71,227.76,18.067,556.15
2024-07-15,2024,7,July,3,PED-2024-06266,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,Direto,24.906,0.0,37.2558,7,927.89,862.94,575.29,287.65,25.214,878.13
2024-07-15,2024,7,July,3,PED-2024-07111,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,27.986,0.0,69.5241,0,1945.7,1945.7,933.94,1011.76,26.202,2195.32
2024-07-15,2024,7,July,3,PED-2024-07480,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,9.75,0.0,19.0429,2,185.67,181.96,70.55,111.41,10.716,202.35
2024-07-15,2024,7,July,3,PED-2024-04317,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Televendas,25.138,0.0,42.0431,2,1056.88,1035.74,507.3,528.44,28.311,1088.1
2024-07-15,2024,7,July,3,PED-2024-07808,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,29.698,0.0,54.9218,0,1631.07,1631.07,815.53,815.54,32.887,1703.13
2024-07-15,2024,7,July,3,PED-2024-01998,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,7.345,0.0,38.5291,7,283.0,263.19,183.95,79.24,7.082,243.51
2024-07-15,2024,7,July,3,PED-2024-02740,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,22.737,0.0,65.7472,5,1494.89,1420.15,627.85,792.3,22.893,1362.77
2024-07-15,2024,7,July,3,PED-2024-05443,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sudeste,Sudeste,Sudeste,E-commerce,43.781,0.0,67.8817,0,2971.93,2971.93,1307.65,1664.28,48.409,3390.93
2024-07-15,2024,7,July,3,PED-2024-04882,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,E-commerce,10.186,0.0,62.2392,2,633.97,621.29,278.95,342.34,11.18,616.1
2024-07-15,2024,7,July,3,PED-2024-04840,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,10.962,0.0,19.5928,3,214.78,208.34,81.62,126.72,10.84,214.7
2024-07-15,2024,7,July,3,PED-2024-06703,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,E-commerce,14.397,0.0,45.9097,3,660.96,641.13,343.7,297.43,13.831,608.42
2024-07-16,2024,7,July,3,PED-2024-04349,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sul,Sul,Sul,Distribuidor,33.744,0.0,62.0639,3,2094.28,2031.45,921.48,1109.97,32.365,1909.6
2024-07-16,2024,7,July,3,PED-2024-05043,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,5.908,0.0,32.3522,2,191.14,187.32,110.86,76.46,5.846,169.54
2024-07-16,2024,7,July,3,PED-2024-00201,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sul,Sul,Sul,Televendas,16.174,0.0,23.5286,2,380.55,372.94,209.3,163.64,15.063,399.56
2024-07-16,2024,7,July,3,PED-2024-06370,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,25.345,0.0,46.9081,10,1188.88,1069.99,570.66,499.33,26.966,1162.57
2024-07-16,2024,7,July,3,PED-2024-05899,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,5.23,0.0,65.5375,3,342.76,332.48,143.96,188.52,5.209,359.18
2024-07-16,2024,7,July,3,PED-2024-03528,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sul,Sul,Sul,E-commerce,21.366,0.0,64.0028,5,1367.48,1299.11,574.34,724.77,20.472,1481.72
2024-07-16,2024,7,July,3,PED-2024-07378,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,6.32,0.0,62.6587,3,396.0,384.12,166.32,217.8,6.872,439.61
2024-07-16,2024,7,July,3,PED-2024-07561,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,16.618,0.0,63.3225,3,1052.29,1020.72,463.01,557.71,18.663,972.34
2024-07-16,2024,7,July,3,PED-2024-05467,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,25.736,0.0,59.061,2,1520.0,1489.6,760.0,729.6,27.523,1470.49
2024-07-16,2024,7,July,3,PED-2024-05464,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sudeste,Sudeste,Sudeste,E-commerce,10.108,0.0,27.3278,0,276.23,276.23,124.3,151.93,11.589,292.38
2024-07-16,2024,7,July,3,PED-2024-02722,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,Distribuidor,15.741,0.0,78.4758,5,1235.29,1173.53,592.94,580.59,15.049,1253.82
2024-07-16,2024,7,July,3,PED-2024-01099,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,Distribuidor,6.396,0.0,45.7868,0,292.85,292.85,152.28,140.57,6.661,308.63
2024-07-17,2024,7,July,3,PED-2024-02216,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,19.842,0.0,40.3554,5,800.73,760.69,520.47,240.22,22.448,769.6
2024-07-17,2024,7,July,3,PED-2024-04113,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,5.558,0.0,58.8396,7,327.03,304.14,137.35,166.79,5.887,340.69
2024-07-17,2024,7,July,3,PED-2024-04053,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,5.879,0.0,45.507,2,267.54,262.19,128.42,133.77,6.002,281.67
2024-07-17,2024,7,July,3,PED-2024-07158,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,14.189,0.0,55.2859,0,784.45,784.45,392.23,392.22,14.179,777.53
2024-07-17,2024,7,July,3,PED-2024-02992,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,14.735,0.0,60.2781,0,888.2,888.2,373.04,515.16,13.448,922.28
2024-07-17,2024,7,July,3,PED-2024-02605,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,38.455,0.0,9.3704,3,360.34,349.53,187.38,162.15,43.365,398.36
2024-07-17,2024,7,July,3,PED-2024-02421,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,18.112,0.362,43.2132,3,782.68,759.2,375.69,383.51,16.633,737.17
